0,0.1,0.000049430701501518902615
0.1,0.106063755358437,9.4129081972071973453e-6
0.106063755358437,0.112495202007344,0.000011195497048387070124
0.112495202007344,0.119316635847049,0.000013313051916525270805
0.119316635847049,0.126551704746732,0.000015827823358186048837
0.126551704746732,0.134225490524505,0.000018813446908679216306
0.134225490524505,0.142364595898574,0.00002235697642949644214
0.142364595898574,0.150997236710891,0.000026561267565533109631
0.150997236710891,0.16015333974304,0.000031547768081165263265
0.16015333974304,0.169864646463425,0.00003745978008592743707
0.169864646463425,0.180164823065441,0.000044466268325114508906
0.180164823065441,0.191089577178091,0.000052766298817095299653
0.191089577178091,0.202676781653642,0.00006259420315403520915
0.202676781653642,0.214966605861473,0.000074225575686436208265
0.214966605861473,0.228001654943249,0.000087984223460829957525
0.228001654943249,0.241827117512196,0.00010425020196397994581
0.241827117512196,0.256490922308496,0.00012346908312092064508
0.256490922308496,0.272043904353882,0.00014616261512241632392
0.272043904353882,0.288539981181443,0.00017294094584995514158
0.288539981181443,0.306036339751566,0.0002045165920054412717
0.306036339751566,0.324593634702017,0.00024172034330842940001
0.324593634702017,0.344276198619407,0.00028551929367761056573
0.344276198619407,0.365152265061015,0.00033703718706889210647
0.365152265061015,0.387294205100107,0.00039757725192290925726
0.387294205100107,0.410778778214782,0.00046864767160792383747
0.410778778214782,0.435687398390104,0.00055198979463756661782
0.435687398390104,0.462106416356019,0.000649609122654911077
0.462106416356019,0.49012741893949,0.00076380901998731046094
0.49012741893949,0.519847546568603,0.00089722695858752867307
0.519847546568603,0.551369830029362,0.0010528729377254580981
0.551369830029362,0.584803547642573,0.0012341694889560754915
0.584803547642573,0.620264604099081,0.001444992382573067069
0.620264604099081,0.657875932266628,0.0016897107799695416828
0.657875932266628,0.697767919361315,0.0019732251146651192338
0.697767919361315,0.740078858961043,0.0023010004212372333843
0.740078858961043,0.784955430427954,0.0026790921557182635064
0.784955430427954,0.832553207401873,0.0031141607564455881258
0.832553207401873,0.883037197127545,0.0036134702803025494986
0.883037197127545,0.936582412485361,0.0041848654248999351496
0.936582412485361,0.993374478708623,0.0048367201360102224126
0.993374478708623,1.05361027689066,0.0055778498452000719042
1.05361027689066,1.11749862651267,0.0064173782562053568305
1.11749862651267,1.18526100935829,0.0073645486069166968569
1.18526100935829,1.25713233732472,0.008428468628335585271
1.25713233732472,1.3333617667919,0.0096177782075538273131
1.3333617667919,1.4142135623731,0.010940229304640442579
1.4142135623731,1.49996801304124,0.012402169303553815151
1.49996801304124,1.59092240380687,0.014007922085574366464
1.59092240380687,1.68739204631629,0.015759066135811813088
1.68739204631629,1.78971137194264,0.017653616376143302821
1.78971137194264,1.89823509115937,0.019685126562623978107
1.89823509115937,2.01333942321528,0.02184174225904315964
2.01333942321528,2.13542340037403,0.024105250610225428073
2.13542340037403,2.26491025123953,0.026450191981113883384
2.26491025123953,2.40224886796286,0.028843118988610904576
2.40224886796286,2.54791536241696,0.031242108722890134542
2.54791536241696,2.70241471673396,0.03359665126579137954
2.70241471673396,2.86628253392711,0.035848048174644365116
2.86628253392711,3.04008689466607,0.037930453706492293503
3.04008689466607,3.22443032664253,0.039772673976042094395
3.22443032664253,3.41995189335339,0.041300799946346266936
3.41995189335339,3.62732940954259,0.042441685470112520304
3.62732940954259,3.84728179098189,0.043127190701554194302
3.84728179098189,4.08057154673674,0.043298997756404107098
4.08057154673674,4.32800742255685,0.042913679146132414224
4.32800742255685,4.59044720455571,0.041947576579227295514
4.59044720455571,4.86880069289818,0.040400950611576506966
4.86880069289818,5.16403285580543,0.038300816322334162293
5.16403285580543,5.47716717481079,0.03570191166563657693
5.47716717481079,5.80928919286394,0.032685371065060211478
5.80928919286394,6.16155027758335,0.029354900631563417398
6.16155027758335,6.53517161270311,0.025830556678965194737
6.53517161270311,6.93144843155146,0.022240577443346397612
6.93144843155146,7.35175450723698,0.018712051486724256841
7.35175450723698,7.79754691510871,0.015361457738949122216
7.79754691510871,8.27037108400027,0.012286218662558692823
8.27037108400027,8.77186615376899,0.009558328132132091335
8.77186615376899,9.30377065770309,0.0072208437565132235169
9.30377065770309,9.86792854949628,0.0052876073394551852596
9.86792854949628,10.4662955956831,0.0037460545472248011897
10.4662955956831,11.1009461556962,0.0025624974204899663329
11.1009461556962,11.7740803730495,0.0016889124458975412141
11.7740803730495,12.488031802577,0.0010701160693849270951
12.488031802577,13.2452755001691,0.00065028339631418207688
13.2452755001691,14.0484366030504,0.00037803248822084840725
14.0484366030504,14.9002994303445,0.0002096774919834046048
14.9002994303445,15.8038171354752,0.00011064791500883300368
15.8038171354752,16.7621219438652,0.000055386345491656265509
16.7621219438652,17.7785360114241,0.000026215130504797551635
17.7785360114241,18.8565829414685,0.000011693131406622814607
18.8565829414685,20.,4.8976957724910300464e-6
20.,100.,2.9600397402053563523e-6
